2.412161827087402344e-01,2.743365764617919922e-01,3.109972476959228516e-01,3.643434047698974609e-01,6.447162628173828125e-01,3.895755767822265625e+00,3.506192064285278320e+01
2.368040084838867188e-01,2.579588890075683594e-01,2.531912326812744141e-01,3.809127807617187500e-01,1.301675796508789062e+00,3.393606662750244141e+00,3.333095669746398926e+01
2.510819435119628906e-01,3.055973052978515625e-01,2.951097488403320312e-01,3.586699962615966797e-01,5.679979324340820312e-01,7.407711982727050781e+00,3.270345830917358398e+01
2.329778671264648438e-01,2.713809013366699219e-01,2.743074893951416016e-01,3.103928565979003906e-01,5.225095748901367188e-01,3.135221004486083984e+00,3.638279008865356445e+01
2.158343791961669922e-01,2.528269290924072266e-01,3.396806716918945312e-01,2.863163948059082031e-01,6.197395324707031250e-01,3.435297489166259766e+00,3.387345457077026367e+01
2.504713535308837891e-01,2.773709297180175781e-01,2.160863876342773438e-01,3.584651947021484375e-01,5.937509536743164062e-01,5.085902214050292969e+00,2.803570747375488281e+01
3.409502506256103516e-01,2.884380817413330078e-01,2.619180679321289062e-01,3.387346267700195312e-01,5.765731334686279297e-01,2.963240146636962891e+00,3.131752872467041016e+01
2.320263385772705078e-01,3.237147331237792969e-01,2.462940216064453125e-01,5.134019851684570312e-01,5.442769527435302734e-01,2.539359807968139648e+00,3.573641085624694824e+01
2.716889381408691406e-01,2.043106555938720703e-01,4.215652942657470703e-01,4.101924896240234375e-01,6.104254722595214844e-01,2.908961057662963867e+00,5.075472283363342285e+01
2.581548690795898438e-01,2.623870372772216797e-01,3.623092174530029297e-01,3.620114326477050781e-01,5.372993946075439453e-01,2.952325820922851562e+00,3.406608104705810547e+01
2.232508659362792969e-01,5.213031768798828125e-01,3.945975303649902344e-01,3.598706722259521484e-01,8.491542339324951172e-01,2.987557172775268555e+00,3.044717073440551758e+01
2.588691711425781250e-01,3.303041458129882812e-01,3.636221885681152344e-01,4.100887775421142578e-01,6.054015159606933594e-01,2.682803392410278320e+00,3.081268858909606934e+01
2.648777961730957031e-01,2.231383323669433594e-01,2.527189254760742188e-01,3.429143428802490234e-01,7.699754238128662109e-01,2.596347093582153320e+00,3.729331207275390625e+01
2.648797035217285156e-01,3.527109622955322266e-01,2.268290519714355469e-01,4.057993888854980469e-01,6.275227069854736328e-01,3.313049554824829102e+00,3.723381614685058594e+01
2.351558208465576172e-01,2.709934711456298828e-01,2.223823070526123047e-01,3.732767105102539062e-01,5.654323101043701172e-01,6.154515266418457031e+00,3.906305789947509766e+01
2.293739318847656250e-01,2.741003036499023438e-01,2.433779239654541016e-01,3.247685432434082031e-01,8.089625835418701172e-01,3.108769416809082031e+00,2.988225245475769043e+01
2.427244186401367188e-01,2.207987308502197266e-01,2.780029773712158203e-01,3.862473964691162109e-01,6.590702533721923828e-01,3.008954524993896484e+00,3.164271712303161621e+01
2.727420330047607422e-01,2.573983669281005859e-01,2.100880146026611328e-01,3.133475780487060547e-01,5.709321498870849609e-01,5.112240791320800781e+00,2.846884584426879883e+01
2.319495677947998047e-01,2.416501045227050781e-01,2.096099853515625000e-01,3.640232086181640625e-01,5.963158607482910156e-01,2.974275588989257812e+00,4.577076315879821777e+01
2.335267066955566406e-01,3.075997829437255859e-01,1.881687641143798828e-01,3.453917503356933594e-01,5.260024070739746094e-01,5.124431848526000977e+00,3.023348879814147949e+01
2.417564392089843750e-01,2.742145061492919922e-01,2.803432941436767578e-01,3.621110916137695312e-01,5.574109554290771484e-01,4.234860181808471680e+00,3.464611411094665527e+01
2.654078006744384766e-01,2.838737964630126953e-01,2.264249324798583984e-01,3.538827896118164062e-01,6.059639453887939453e-01,3.230720996856689453e+00,2.858169198036193848e+01
2.197771072387695312e-01,3.595037460327148438e-01,2.483305931091308594e-01,3.656816482543945312e-01,8.405973911285400391e-01,4.080343961715698242e+00,2.685546302795410156e+01
2.739605903625488281e-01,2.786808013916015625e-01,2.705121040344238281e-01,4.041111469268798828e-01,5.489115715026855469e-01,4.146555185317993164e+00,2.992881941795349121e+01
2.398409843444824219e-01,1.237521648406982422e+00,4.069728851318359375e-01,3.772659301757812500e-01,6.298418045043945312e-01,3.072221517562866211e+00,3.233496570587158203e+01
2.613575458526611328e-01,2.169358730316162109e-01,3.038785457611083984e-01,3.414144515991210938e-01,5.354573726654052734e-01,4.752346277236938477e+00,3.861229872703552246e+01
2.808203697204589844e-01,4.127197265625000000e-01,2.527465820312500000e-01,3.960344791412353516e-01,6.325702667236328125e-01,4.280755758285522461e+00,2.523308944702148438e+01
2.361826896667480469e-01,2.282888889312744141e-01,2.380521297454833984e-01,3.843262195587158203e-01,6.156203746795654297e-01,4.295265197753906250e+00,2.805584287643432617e+01
2.543001174926757812e-01,2.755582332611083984e-01,2.545943260192871094e-01,3.753318786621093750e-01,5.528850555419921875e-01,3.612412929534912109e+00,2.925382924079895020e+01
2.424423694610595703e-01,2.911212444305419922e-01,2.091460227966308594e-01,3.860640525817871094e-01,5.923626422882080078e-01,2.935397386550903320e+00,2.520738148689270020e+01
