3.160102367401123047e-01,2.481205463409423828e-01,2.630610466003417969e-01,3.694467544555664062e-01,5.860676765441894531e-01,3.943105697631835938e+00,3.117800307273864746e+01
1.741702556610107422e-01,1.748504638671875000e-01,2.372233867645263672e-01,2.623131275177001953e-01,5.369350910186767578e-01,3.695728540420532227e+00,4.017521882057189941e+01
2.083814144134521484e-01,2.562503814697265625e-01,2.986664772033691406e-01,2.891962528228759766e-01,6.051199436187744141e-01,3.878845453262329102e+00,2.804361343383789062e+01
1.939814090728759766e-01,1.932005882263183594e-01,2.309651374816894531e-01,3.383076190948486328e-01,4.399085044860839844e-01,3.470941066741943359e+00,3.522646474838256836e+01
1.775386333465576172e-01,2.488474845886230469e-01,1.820204257965087891e-01,2.850291728973388672e-01,5.236141681671142578e-01,2.903236865997314453e+00,3.619428920745849609e+01
1.981265544891357422e-01,2.175734043121337891e-01,2.404563426971435547e-01,3.309772014617919922e-01,5.162174701690673828e-01,4.274014949798583984e+00,4.142525744438171387e+01
1.776592731475830078e-01,2.200615406036376953e-01,2.090644836425781250e-01,3.472738265991210938e-01,7.245352268218994141e-01,3.684123516082763672e+00,2.661159849166870117e+01
1.888597011566162109e-01,2.162649631500244141e-01,2.001655101776123047e-01,3.031780719757080078e-01,5.066463947296142578e-01,2.767205953598022461e+00,3.015315008163452148e+01
1.842207908630371094e-01,2.107677459716796875e-01,2.652242183685302734e-01,3.179495334625244141e-01,5.173578262329101562e-01,4.060012340545654297e+00,3.864013695716857910e+01
2.428998947143554688e-01,2.826938629150390625e-01,3.051867485046386719e-01,2.537117004394531250e-01,5.609979629516601562e-01,2.482280969619750977e+00,3.649855542182922363e+01
2.671236991882324219e-01,2.618269920349121094e-01,2.291443347930908203e-01,3.871865272521972656e-01,5.012450218200683594e-01,4.677296876907348633e+00,3.256408166885375977e+01
1.940832138061523438e-01,1.832084655761718750e-01,2.035231590270996094e-01,3.023176193237304688e-01,7.249541282653808594e-01,3.152733564376831055e+00,3.183796048164367676e+01
1.870784759521484375e-01,1.800048351287841797e-01,2.682387828826904297e-01,3.714888095855712891e-01,5.348815917968750000e-01,2.847146272659301758e+00,3.024790096282958984e+01
2.118365764617919922e-01,2.653269767761230469e-01,2.661299705505371094e-01,3.029193878173828125e-01,5.096304416656494141e-01,2.736487627029418945e+00,3.113331174850463867e+01
1.868305206298828125e-01,2.850251197814941406e-01,2.913906574249267578e-01,3.235743045806884766e-01,6.268873214721679688e-01,2.877154111862182617e+00,2.674512147903442383e+01
1.848387718200683594e-01,2.183296680450439453e-01,1.851973533630371094e-01,2.651047706604003906e-01,4.780392646789550781e-01,3.797779083251953125e+00,4.040450572967529297e+01
2.159824371337890625e-01,2.373275756835937500e-01,2.454469203948974609e-01,2.627933025360107422e-01,4.706943035125732422e-01,4.184891700744628906e+00,4.891005516052246094e+01
1.953566074371337891e-01,2.398920059204101562e-01,1.948750019073486328e-01,4.079351425170898438e-01,6.129901409149169922e-01,8.037541151046752930e+00,3.241882061958312988e+01
2.357795238494873047e-01,1.713087558746337891e-01,3.790473937988281250e-01,3.192336559295654297e-01,4.461848735809326172e-01,3.365420579910278320e+00,3.928922486305236816e+01
2.930080890655517578e-01,2.357063293457031250e-01,2.076389789581298828e-01,3.147406578063964844e-01,7.906081676483154297e-01,2.924525499343872070e+00,3.638429450988769531e+01
2.252221107482910156e-01,2.427799701690673828e-01,2.619452476501464844e-01,3.092629909515380859e-01,4.412684440612792969e-01,4.067855119705200195e+00,3.682585239410400391e+01
2.021214962005615234e-01,2.157742977142333984e-01,3.023633956909179688e-01,2.652723789215087891e-01,4.986200332641601562e-01,3.882350683212280273e+00,3.307216668128967285e+01
1.923010349273681641e-01,2.383618354797363281e-01,2.219529151916503906e-01,2.732501029968261719e-01,4.717650413513183594e-01,2.763439178466796875e+00,3.179834938049316406e+01
2.119617462158203125e-01,2.544794082641601562e-01,2.000846862792968750e-01,3.255488872528076172e-01,4.189445972442626953e-01,3.807730436325073242e+00,2.815657973289489746e+01
1.915168762207031250e-01,2.400615215301513672e-01,2.313110828399658203e-01,2.640297412872314453e-01,4.571256637573242188e-01,3.187691450119018555e+00,3.040510129928588867e+01
1.989018917083740234e-01,2.041008472442626953e-01,1.914510726928710938e-01,3.538963794708251953e-01,4.729640483856201172e-01,3.433778047561645508e+00,3.307434630393981934e+01
1.908633708953857422e-01,2.319946289062500000e-01,2.392373085021972656e-01,3.428690433502197266e-01,2.698494911193847656e+00,3.177944660186767578e+00,3.699119067192077637e+01
2.399723529815673828e-01,2.007071971893310547e-01,2.741634845733642578e-01,2.787022590637207031e-01,4.790234565734863281e-01,4.114860296249389648e+00,3.295839238166809082e+01
2.124407291412353516e-01,3.174955844879150391e-01,2.944574356079101562e-01,2.741858959197998047e-01,2.015970945358276367e+00,5.298310995101928711e+00,3.104971194267272949e+01
2.374541759490966797e-01,2.369928359985351562e-01,2.919321060180664062e-01,2.813625335693359375e-01,9.759228229522705078e-01,3.246984958648681641e+00,3.682760882377624512e+01
