2.099785804748535156e-01,1.941273212432861328e-01,2.036390304565429688e-01,2.459504604339599609e-01,5.252609252929687500e-01,2.772500991821289062e+00,2.558207702636718750e+01
2.286155223846435547e-01,2.890293598175048828e-01,1.809244155883789062e-01,2.698073387145996094e-01,5.988955497741699219e-01,2.631214141845703125e+00,2.667173409461975098e+01
2.051389217376708984e-01,1.778371334075927734e-01,2.451012134552001953e-01,3.189060688018798828e-01,5.187444686889648438e-01,3.270972728729248047e+00,2.813207840919494629e+01
2.087361812591552734e-01,2.310674190521240234e-01,2.477850914001464844e-01,2.918941974639892578e-01,4.753174781799316406e-01,3.009489059448242188e+00,2.658677220344543457e+01
2.414710521697998047e-01,1.943116188049316406e-01,1.875097751617431641e-01,3.469200134277343750e-01,4.416286945343017578e-01,2.730957508087158203e+00,2.950361871719360352e+01
1.796731948852539062e-01,2.023258209228515625e-01,1.690943241119384766e-01,3.056626319885253906e-01,4.925796985626220703e-01,2.774343013763427734e+00,2.336214208602905273e+01
1.788954734802246094e-01,2.460548877716064453e-01,1.846554279327392578e-01,2.893424034118652344e-01,6.845257282257080078e-01,2.567923545837402344e+00,2.966405248641967773e+01
2.809789180755615234e-01,1.731221675872802734e-01,2.119190692901611328e-01,3.022475242614746094e-01,5.111277103424072266e-01,2.957399845123291016e+00,2.592674589157104492e+01
2.343161106109619141e-01,1.734621524810791016e-01,1.765003204345703125e-01,3.964715003967285156e-01,4.777786731719970703e-01,2.664100646972656250e+00,3.523257184028625488e+01
2.272915840148925781e-01,1.761150360107421875e-01,1.782231330871582031e-01,4.075455665588378906e-01,4.886202812194824219e-01,3.009020328521728516e+00,2.804004549980163574e+01
1.886823177337646484e-01,2.021818161010742188e-01,1.777091026306152344e-01,3.333451747894287109e-01,4.426338672637939453e-01,4.148876190185546875e+00,2.329898691177368164e+01
2.324309349060058594e-01,1.799259185791015625e-01,1.838080883026123047e-01,2.719423770904541016e-01,4.021615982055664062e-01,4.313522577285766602e+00,2.524884819984436035e+01
1.935544013977050781e-01,1.897065639495849609e-01,1.832208633422851562e-01,3.004989624023437500e-01,5.149376392364501953e-01,2.718059778213500977e+00,2.854795503616333008e+01
1.879184246063232422e-01,1.570217609405517578e-01,2.555534839630126953e-01,2.580354213714599609e-01,4.064810276031494141e-01,3.487383604049682617e+00,2.759455895423889160e+01
1.832501888275146484e-01,1.807320117950439453e-01,2.427833080291748047e-01,3.374547958374023438e-01,5.020325183868408203e-01,3.160945653915405273e+00,3.083862185478210449e+01
2.079370021820068359e-01,2.034041881561279297e-01,1.687777042388916016e-01,3.543336391448974609e-01,4.584865570068359375e-01,2.437169790267944336e+00,2.637871575355529785e+01
1.706826686859130859e-01,2.720296382904052734e-01,1.873319149017333984e-01,3.335876464843750000e-01,5.423073768615722656e-01,2.912977933883666992e+00,2.681378769874572754e+01
2.019941806793212891e-01,1.872053146362304688e-01,2.093715667724609375e-01,3.513233661651611328e-01,5.508425235748291016e-01,2.462681055068969727e+00,2.818770003318786621e+01
2.146625518798828125e-01,1.597409248352050781e-01,1.652574539184570312e-01,2.954902648925781250e-01,7.996428012847900391e-01,2.758618593215942383e+00,2.952188444137573242e+01
1.964466571807861328e-01,2.397329807281494141e-01,1.901526451110839844e-01,2.736647129058837891e-01,4.309887886047363281e-01,2.641171932220458984e+00,2.901298522949218750e+01
2.409262657165527344e-01,1.650998592376708984e-01,2.439324855804443359e-01,3.842852115631103516e-01,6.637570858001708984e-01,2.698996305465698242e+00,2.864655160903930664e+01
2.241661548614501953e-01,2.143564224243164062e-01,1.991360187530517578e-01,2.769386768341064453e-01,2.855936288833618164e+00,3.353020906448364258e+00,2.458159852027893066e+01
1.769199371337890625e-01,2.054741382598876953e-01,1.956863403320312500e-01,3.656408786773681641e-01,4.427731037139892578e-01,2.778454303741455078e+00,2.745895099639892578e+01
1.897847652435302734e-01,1.618933677673339844e-01,2.271053791046142578e-01,3.196501731872558594e-01,6.004273891448974609e-01,2.347573280334472656e+00,2.511917257308959961e+01
1.798915863037109375e-01,1.956729888916015625e-01,2.540121078491210938e-01,3.174242973327636719e-01,4.703643321990966797e-01,2.476902723312377930e+00,2.996112513542175293e+01
2.242989540100097656e-01,2.798085212707519531e-01,2.599210739135742188e-01,2.795524597167968750e-01,5.591940879821777344e-01,2.582557678222656250e+00,2.712239933013916016e+01
2.297224998474121094e-01,2.217454910278320312e-01,2.031044960021972656e-01,3.235604763031005859e-01,5.296411514282226562e-01,2.705694198608398438e+00,4.405547475814819336e+01
2.586607933044433594e-01,1.962475776672363281e-01,1.886596679687500000e-01,2.839643955230712891e-01,4.376161098480224609e-01,2.818985700607299805e+00,2.830735850334167480e+01
1.984062194824218750e-01,1.761567592620849609e-01,2.113358974456787109e-01,3.246924877166748047e-01,5.609943866729736328e-01,2.656708955764770508e+00,4.520011067390441895e+01
1.833987236022949219e-01,2.198245525360107422e-01,1.863281726837158203e-01,3.743567466735839844e-01,5.223827362060546875e-01,2.585127353668212891e+00,2.433139491081237793e+01
